review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons,llm_evidence_detail,guard_semantics_observed,prompt_version
V2-0046,0x03a46a241aa7073552652032aba85be46f647795,0ddeb1aa552b0fa859b9ae58cb0fca74e8a575a4d3704951ffca5945da25c824,FAM00021,1,,COMPLETE,R1,medium,0x03a46a241aa7073552652032aba85be46f647795: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=8343B; reachable_dangerous=3; unguarded_dangerous=3; unguarded_targets(calldata=3,const=0,unresolved=0,critical=0); guards=11 (strong=6); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,"Some flagged path is additionally gated by a storage-derived condition (e.g. an initialized/paused flag or a stored config value). That is not caller authorization, but a reviewer should confirm the condition cannot itself act as an access control -- validated on the R1 sample as the most common secondary pattern (7 of 25). | The contract reaches ecrecover; if authorization is enforced by a signature check the traversal did not associate with these sites, protection may exist.",0x03a46a241aa7073552652032aba85be46f647795,8396,25622604,725,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x03a46a241aa7073552652032aba85be46f647795.json,https://etherscan.io/address/0x03a46a241aa7073552652032aba85be46f647795,r1_case; label_changed_v1_B_to_v2_R1,"3 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 6 strong guard(s) (calldata_comparison, self_call_check, signature_authorization), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region","calldata_comparison (msg.sender compared against a caller-supplied value) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0047,0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27,0dec31405bcd2c609d218650cb7715420784f9aaf347ba9cd79989bc574d50ed,FAM00016,1,,PARTIAL,U,medium,"0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27,13527,25628002,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27.json,https://etherscan.io/address/0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0048,0x80b52569d50154133444fc617b7206c360bf7e6b,0df657e569045ca9a43b1e523ad549d713efebe2b9e771a97304bba635b48629,FAM00136,1,,COMPLETE,B,medium,0x80b52569d50154133444fc617b7206c360bf7e6b: reachable capabilities are protected by authorization checks under complete analysis.,"exec=2568B; reachable_dangerous=8; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=20 (strong=12); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x80b52569d50154133444fc617b7206c360bf7e6b,2621,25642159,20,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x80b52569d50154133444fc617b7206c360bf7e6b.json,https://etherscan.io/address/0x80b52569d50154133444fc617b7206c360bf7e6b,label_changed_v1_B_to_v2_R2,every reachable dangerous operation (CALLx8) is dominated by a caller or signature guard | guards: 12 strong (self_call_check),self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | self_call_check (tx.origin == address(this)) — the canonical EIP-7702 pattern,v3
V2-0050,0x242e809094f7fa83763119988d84e4f4d9528713,0f02f32af2139cecdaf077fcbcfeb71e51435f2d5daa01a34c87c2ffcbf5f259,FAM00091,1,,COMPLETE,R1,medium,0x242e809094f7fa83763119988d84e4f4d9528713: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=6710B; reachable_dangerous=1; unguarded_dangerous=1; unguarded_targets(calldata=1,const=0,unresolved=0,critical=0); guards=9 (strong=4); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,"Some flagged path is additionally gated by a storage-derived condition (e.g. an initialized/paused flag or a stored config value). That is not caller authorization, but a reviewer should confirm the condition cannot itself act as an access control -- validated on the R1 sample as the most common secondary pattern (7 of 25). | The contract reaches ecrecover; if authorization is enforced by a signature check the traversal did not associate with these sites, protection may exist.",0x242e809094f7fa83763119988d84e4f4d9528713,6763,25595220,288,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x242e809094f7fa83763119988d84e4f4d9528713.json,https://etherscan.io/address/0x242e809094f7fa83763119988d84e4f4d9528713,label_changed_v1_B_to_v2_R2,"1 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 4 strong guard(s) (calldata_comparison, self_call_check, signature_authorization), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region","calldata_comparison (msg.sender compared against a caller-supplied value) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0051,0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6,0f6f75aace29f333c8c2bf9acc93a618030fe6bdcbbb29effa6dd3d4cfaacf59,FAM00332,1,,COMPLETE,B,medium,0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6: reachable capabilities are protected by authorization checks under complete analysis.,"exec=3536B; reachable_dangerous=3; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=3 (strong=3); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6,3589,25595333,36,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6.json,https://etherscan.io/address/0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6,,"every reachable dangerous operation (CALLx3) is dominated by a caller or signature guard | guards: 3 strong (hardcoded_address_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)",hardcoded_address_check (msg.sender compared against a fixed address literal) | signature_authorization (branch depends on an ecrecover result),v3
V2-0053,0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702,10657093b4d3394a6a15e8aaf6f2929e6661f51b4e342583e5e09cf489b5e494,FAM00248,1,,COMPLETE,R1,medium,0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=13142B; reachable_dangerous=9; unguarded_dangerous=2; unguarded_targets(calldata=2,const=0,unresolved=0,critical=0); guards=16 (strong=4); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,"Some flagged path is additionally gated by a storage-derived condition (e.g. an initialized/paused flag or a stored config value). That is not caller authorization, but a reviewer should confirm the condition cannot itself act as an access control -- validated on the R1 sample as the most common secondary pattern (7 of 25). | The contract reaches ecrecover; if authorization is enforced by a signature check the traversal did not associate with these sites, protection may exist.",0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702,13142,25661943,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702.json,https://etherscan.io/address/0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702,low_confidence; no_recognizable_solidity_metadata,"2 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 4 strong guard(s) (hardcoded_address_check), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region","hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0057,0xc795888ec03a4afda5edc716d78a40cd2a95c449,11ed3aecf58bfeb24b0cb3bc3868a61ae0f25d95d28aa717de6e39c0e64d3218,FAM00205,1,,COMPLETE,B,medium,0xc795888ec03a4afda5edc716d78a40cd2a95c449: reachable capabilities are protected by authorization checks under complete analysis.,"exec=1622B; reachable_dangerous=2; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=2 (strong=2); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xc795888ec03a4afda5edc716d78a40cd2a95c449,1675,25682641,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xc795888ec03a4afda5edc716d78a40cd2a95c449.json,https://etherscan.io/address/0xc795888ec03a4afda5edc716d78a40cd2a95c449,,every reachable dangerous operation (CALLx2) is dominated by a caller or signature guard | guards: 2 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0059,0x39165d069fb2ad145cafa7c4bf710f4566aa5218,12f6d2f6bb789399b72774a1b526a9af101673e0ee4fb6b2850dcc0ebf319924,FAM00129,1,,PARTIAL,U,medium,"0x39165d069fb2ad145cafa7c4bf710f4566aa5218: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CALLCODEx2), so whether the reachable capabilities are protected cannot be determined.","exec=7898B; reachable_dangerous=9; unguarded_dangerous=1; unguarded_targets(calldata=0,const=1,unresolved=0,critical=0); guards=9 (strong=9); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CALLCODEx2",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CALLCODEx2,0x39165d069fb2ad145cafa7c4bf710f4566aa5218,7898,25595209,283,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x39165d069fb2ad145cafa7c4bf710f4566aa5218.json,https://etherscan.io/address/0x39165d069fb2ad145cafa7c4bf710f4566aa5218,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 9 | strong authorization guards observed: 9 (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0060,0x14dd7672e56b31f4bff67940056f4a105ece6b3d,1300551bc9b50be827a98656cd2d366798f796ef6a7751eeaecc79a0842f41ea,FAM00016,1,,PARTIAL,U,medium,"0x14dd7672e56b31f4bff67940056f4a105ece6b3d: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0x14dd7672e56b31f4bff67940056f4a105ece6b3d,13527,25615101,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x14dd7672e56b31f4bff67940056f4a105ece6b3d.json,https://etherscan.io/address/0x14dd7672e56b31f4bff67940056f4a105ece6b3d,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0061,0x515db541d7699af28ccf3dc9ab036350f6ecf932,131b9d2343302f877c6ee7ac43eb1ac3a6290d7f4d2245bb31a905ed3e664597,FAM00016,1,,PARTIAL,U,medium,"0x515db541d7699af28ccf3dc9ab036350f6ecf932: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0x515db541d7699af28ccf3dc9ab036350f6ecf932,13527,25615816,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x515db541d7699af28ccf3dc9ab036350f6ecf932.json,https://etherscan.io/address/0x515db541d7699af28ccf3dc9ab036350f6ecf932,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0063,0x227563eabfc46a4700bd0eea4b87116edf891fee,13a2d7ead0af33f7c4872bd02409de7bcbcc98ed9b0da2adea0a0d87c003076f,FAM00088,1,,PARTIAL,U,medium,"0x227563eabfc46a4700bd0eea4b87116edf891fee: control-flow coverage is incomplete (traversal hit its per-pc state cap; exploration was truncated), so whether the reachable capabilities are protected cannot be determined.","exec=9646B; reachable_dangerous=25; unguarded_dangerous=23; unguarded_targets(calldata=20,const=0,unresolved=3,critical=2); guards=138 (strong=3); ecrecover=False; coverage=PARTIAL; why_partial=traversal hit its per-pc state cap; exploration was truncated; dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,unresolved_proxy_target,traversal hit its per-pc state cap; exploration was truncated | dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1 | a reachable DELEGATECALL has an unresolved (non-constant) target,0x227563eabfc46a4700bd0eea4b87116edf891fee,9646,25620557,14,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x227563eabfc46a4700bd0eea4b87116edf891fee.json,https://etherscan.io/address/0x227563eabfc46a4700bd0eea4b87116edf891fee,low_confidence; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall; no_recognizable_solidity_metadata,"reachable dangerous operations found: 25 | strong authorization guards observed: 3 (hardcoded_address_check, storage_based_caller_check)","hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0065,0x399fbfea9fce84e57976c5c57d6ce7725a7f96f4,14217eeb1690e817a361d3a891d55dab2dd8d659d102c3f8fe6ebf8916f76dc1,FAM00094,1,,COMPLETE,B,medium,0x399fbfea9fce84e57976c5c57d6ce7725a7f96f4: dangerous operations are either guard-dominated or restricted to fixed callee addresses under complete analysis.,"exec=2087B; reachable_dangerous=5; unguarded_dangerous=1; unguarded_targets(calldata=0,const=1,unresolved=0,critical=0); guards=3 (strong=3); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,unguarded_call_to_fixed_callee,"Callee addresses are fixed, but calldata forwarded to those fixed callees was not modelled; a fixed callee that itself moves assets on behalf of the caller would not be distinguished here. | No verified source on Sourcify; conclusion rests on bytecode evidence only.",0x399fbfea9fce84e57976c5c57d6ce7725a7f96f4,2140,25596622,39,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x399fbfea9fce84e57976c5c57d6ce7725a7f96f4.json,https://etherscan.io/address/0x399fbfea9fce84e57976c5c57d6ce7725a7f96f4,,"1 reachable unguarded call site(s), all to fixed constant callee addresses — the caller cannot redirect them | guards: 3 strong (hardcoded_address_check)",hardcoded_address_check (msg.sender compared against a fixed address literal),v3
