review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons
V2-0045,0xe1bafd378a454c5bd5e0a88a6f1e39664923aa2b,0d91f41c7038f3dc4cbe725479868538680bb83bcd27063c1a3e209a4547ae3e,FAM00069,1,,PARTIAL,U,medium,"0xe1bafd378a454c5bd5e0a88a6f1e39664923aa2b: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=1394B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx1,0xe1bafd378a454c5bd5e0a88a6f1e39664923aa2b,1447,25690314,100,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe1bafd378a454c5bd5e0a88a6f1e39664923aa2b.json,https://etherscan.io/address/0xe1bafd378a454c5bd5e0a88a6f1e39664923aa2b,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0064,0x3427a6911210aac809e6d0bfeea6dea570c9bb58,13d2e4c431fb413607e0278dbe67f96ffc831c14a10a5b6863851801f78243b7,FAM00122,1,,PARTIAL,U,medium,"0x3427a6911210aac809e6d0bfeea6dea570c9bb58: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.","exec=2879B meta=53B; reachable=none; unguarded=none; guards=2; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx2, SSTOREx1",,,,,incomplete_control_flow_coverage,"capabilities present in executable code were never reached by the traversal: CALLx2, SSTOREx1",0x3427a6911210aac809e6d0bfeea6dea570c9bb58,2932,25599486,39,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3427a6911210aac809e6d0bfeea6dea570c9bb58.json,https://etherscan.io/address/0x3427a6911210aac809e6d0bfeea6dea570c9bb58,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0096,0xd2c66eb938fe5847522891a247264eac90eea93e,1f3aab2cec09e8901129fd147a6a5dde6798c5ca665bc94694a74f9a8e0dd2c2,FAM00377,1,,PARTIAL,U,medium,"0xd2c66eb938fe5847522891a247264eac90eea93e: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.","exec=2870B meta=53B; reachable=none; unguarded=none; guards=2; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx1",,,,,incomplete_control_flow_coverage,"capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx1",0xd2c66eb938fe5847522891a247264eac90eea93e,2923,25596597,88,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd2c66eb938fe5847522891a247264eac90eea93e.json,https://etherscan.io/address/0xd2c66eb938fe5847522891a247264eac90eea93e,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0113,0x3be59da4ab2c8b8488e0e98dff528fa19d669cea,245cd4ac8d5a4c2fd020032617411cc717d61a3c1935082472171898cfa7e250,FAM00137,1,,PARTIAL,U,medium,"0x3be59da4ab2c8b8488e0e98dff528fa19d669cea: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.","exec=2370B meta=53B; reachable=none; unguarded=none; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx1",,,,,incomplete_control_flow_coverage,"capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx1",0x3be59da4ab2c8b8488e0e98dff528fa19d669cea,2423,25595453,8,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3be59da4ab2c8b8488e0e98dff528fa19d669cea.json,https://etherscan.io/address/0x3be59da4ab2c8b8488e0e98dff528fa19d669cea,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0181,0xd15dc5d9b8c5fc16c9ad9d6b4515f9a9aa78c560,4201bcd1b77cf683e912a5e3e2269182842525ed2a02a5bbe43851a2cd369d04,FAM00167,1,,PARTIAL,U,medium,"0xd15dc5d9b8c5fc16c9ad9d6b4515f9a9aa78c560: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=4426B meta=0B; reachable=none; unguarded=none; guards=2; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx1,0xd15dc5d9b8c5fc16c9ad9d6b4515f9a9aa78c560,4426,25643923,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd15dc5d9b8c5fc16c9ad9d6b4515f9a9aa78c560.json,https://etherscan.io/address/0xd15dc5d9b8c5fc16c9ad9d6b4515f9a9aa78c560,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U; no_recognizable_solidity_metadata
V2-0183,0x48374472e0ffe0a770ba558263a9ae4b3c7fff91,424acbe20bfb82eba2ea7da7ca0caab7b2a9a7e7f19650fc95a1495689d07b54,FAM00164,1,,PARTIAL,U,medium,"0x48374472e0ffe0a770ba558263a9ae4b3c7fff91: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=6673B meta=53B; reachable=none; unguarded=none; guards=5; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx2,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx2,0x48374472e0ffe0a770ba558263a9ae4b3c7fff91,6726,25595312,815,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48374472e0ffe0a770ba558263a9ae4b3c7fff91.json,https://etherscan.io/address/0x48374472e0ffe0a770ba558263a9ae4b3c7fff91,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0231,0xe819aa682c092045377d9ac222994086af819cd1,5395bf02732b4d87cdd0af6a47a13bb4bf39651cc69fbd9692e26b6e1e3047bb,FAM00412,1,,PARTIAL,U,medium,"0xe819aa682c092045377d9ac222994086af819cd1: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=1919B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx2,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx2,0xe819aa682c092045377d9ac222994086af819cd1,1972,25603903,59,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe819aa682c092045377d9ac222994086af819cd1.json,https://etherscan.io/address/0xe819aa682c092045377d9ac222994086af819cd1,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_R2_to_v2_U
V2-0242,0x93a81b920a9668762e463d243c12ce73003e240a,582e4d68e2c66d1f8ca5da0680fff81306a3ab4516f147d7f52eba66924468ef,FAM00290,1,,PARTIAL,U,medium,"0x93a81b920a9668762e463d243c12ce73003e240a: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=9167B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx9,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx9,0x93a81b920a9668762e463d243c12ce73003e240a,9220,25695421,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x93a81b920a9668762e463d243c12ce73003e240a.json,https://etherscan.io/address/0x93a81b920a9668762e463d243c12ce73003e240a,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_R2_to_v2_U
V2-0258,0xddb5a50a461a7e27e40a379bd9b91dc1f0df1e0b,5b6efbccc7ddb600258736e01708e7f90021e43c56d36518d00193e7420b1fca,FAM00042,1,,PARTIAL,U,medium,"0xddb5a50a461a7e27e40a379bd9b91dc1f0df1e0b: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=2456B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx1,0xddb5a50a461a7e27e40a379bd9b91dc1f0df1e0b,2509,25680838,6,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xddb5a50a461a7e27e40a379bd9b91dc1f0df1e0b.json,https://etherscan.io/address/0xddb5a50a461a7e27e40a379bd9b91dc1f0df1e0b,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0266,0x12acfa58d4fc440016dde77b49d0b2cf32f6d17f,5f1c3b3b5fa2ee46d35839c8d43472548905314cef7ff5996de39f90fb069859,FAM00055,1,,PARTIAL,U,medium,"0x12acfa58d4fc440016dde77b49d0b2cf32f6d17f: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=2049B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx2,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx2,0x12acfa58d4fc440016dde77b49d0b2cf32f6d17f,2102,25596822,32,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x12acfa58d4fc440016dde77b49d0b2cf32f6d17f.json,https://etherscan.io/address/0x12acfa58d4fc440016dde77b49d0b2cf32f6d17f,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_R2_to_v2_U
V2-0283,0x1e69fb22fa151bd50711912799c54289a0532bf8,65e12309d1ea8ee683c9b41a1317eff9421c84c61e38db6137f64a2741b0be6a,FAM00069,1,,PARTIAL,U,medium,"0x1e69fb22fa151bd50711912799c54289a0532bf8: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=1394B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx1,0x1e69fb22fa151bd50711912799c54289a0532bf8,1447,25660892,50,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x1e69fb22fa151bd50711912799c54289a0532bf8.json,https://etherscan.io/address/0x1e69fb22fa151bd50711912799c54289a0532bf8,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0298,0xee11b989cf7784209c78056c6f5191ac8e07b9f4,6dbca3283b38d0cdeb2c5e77f9840f78d7a8062d41ac1efab1ad7e24dcc4c493,FAM00421,1,,PARTIAL,U,medium,"0xee11b989cf7784209c78056c6f5191ac8e07b9f4: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=2087B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx1,0xee11b989cf7784209c78056c6f5191ac8e07b9f4,2140,25622555,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xee11b989cf7784209c78056c6f5191ac8e07b9f4.json,https://etherscan.io/address/0xee11b989cf7784209c78056c6f5191ac8e07b9f4,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0314,0x3e515544f8d8293b0a353e10ff3b7ca03b52f35b,750ad7585196263aab3f47e8915ba606d8953f81ea91a417695dff4501e294cd,FAM00144,1,SOURCIFY_VERIFIED_UNNAMED,PARTIAL,U,medium,"0x3e515544f8d8293b0a353e10ff3b7ca03b52f35b: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.","exec=22500B meta=53B; reachable=none; unguarded=none; guards=9; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx43",,,,,incomplete_control_flow_coverage,"capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx43",0x3e515544f8d8293b0a353e10ff3b7ca03b52f35b,22553,25595281,118,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3e515544f8d8293b0a353e10ff3b7ca03b52f35b.json,https://etherscan.io/address/0x3e515544f8d8293b0a353e10ff3b7ca03b52f35b,u_case; verified_source; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0316,0x86dd7fdd4207bb569b822ca80e8ab46d7dc6c0e5,7515d0fa179da15e1656a0a27c3d6ba4e0d6943b42eb254163dea8d3aa2519d6,FAM00273,1,,PARTIAL,U,medium,"0x86dd7fdd4207bb569b822ca80e8ab46d7dc6c0e5: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.","exec=6192B meta=53B; reachable=none; unguarded=none; guards=3; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx1",,,,,incomplete_control_flow_coverage,"capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx1",0x86dd7fdd4207bb569b822ca80e8ab46d7dc6c0e5,6245,25595151,671,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x86dd7fdd4207bb569b822ca80e8ab46d7dc6c0e5.json,https://etherscan.io/address/0x86dd7fdd4207bb569b822ca80e8ab46d7dc6c0e5,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0340,0xc4bfc6712347f63ffd05a8e2d26f148e6f63e082,7de3e0daa621825040ba2e5f545845318acdbc0953814ed583eabe56f016cc3e,FAM00355,1,,PARTIAL,U,medium,"0xc4bfc6712347f63ffd05a8e2d26f148e6f63e082: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=2760B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx3,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx3,0xc4bfc6712347f63ffd05a8e2d26f148e6f63e082,2813,25595152,740,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xc4bfc6712347f63ffd05a8e2d26f148e6f63e082.json,https://etherscan.io/address/0xc4bfc6712347f63ffd05a8e2d26f148e6f63e082,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0377,0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df,8dd713a2cbd29f64ddf85825ab0f3214aeac5027d2d434821c5ad3c7d578bb0b,FAM00231,1,,PARTIAL,U,medium,"0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=978B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx1,0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df,1031,25605701,27,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df.json,https://etherscan.io/address/0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0406,0x659d2903d93a2578de58e423df5d37acbed25534,99bbfa7c7160457947ba7ff20a11c7a94e046485a2cd13b875cf5dc81552326c,FAM00069,1,,PARTIAL,U,medium,"0x659d2903d93a2578de58e423df5d37acbed25534: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=1394B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx1,0x659d2903d93a2578de58e423df5d37acbed25534,1447,25661062,150,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x659d2903d93a2578de58e423df5d37acbed25534.json,https://etherscan.io/address/0x659d2903d93a2578de58e423df5d37acbed25534,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0458,0xd76d31865171f605874f198690229fd6ff408062,aee6384f3ea2b83b9ef7333955eaca9e8081474f161b8bf253188f48ebe1ef76,FAM00042,1,,PARTIAL,U,medium,"0xd76d31865171f605874f198690229fd6ff408062: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=2456B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx1,0xd76d31865171f605874f198690229fd6ff408062,2509,25681855,8,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd76d31865171f605874f198690229fd6ff408062.json,https://etherscan.io/address/0xd76d31865171f605874f198690229fd6ff408062,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0522,0x723110be6fd6722baa51af8f2a28f825a574d6d1,c6d460edbf02a1faf898da4f0bbc9331a01de5947e40f3d92e0c00660a9a027d,FAM00238,1,,PARTIAL,U,medium,"0x723110be6fd6722baa51af8f2a28f825a574d6d1: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.","exec=1624B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx1",,,,,incomplete_control_flow_coverage,"capabilities present in executable code were never reached by the traversal: CALLx1, SSTOREx1",0x723110be6fd6722baa51af8f2a28f825a574d6d1,1677,25654470,34,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x723110be6fd6722baa51af8f2a28f825a574d6d1.json,https://etherscan.io/address/0x723110be6fd6722baa51af8f2a28f825a574d6d1,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0529,0x4eff4d390d89b2195fe3cb63b06731ae584a1375,c91b553f0508df11228063628d9402303da3b3c075882ab3005ede9fbc61c7cf,FAM00178,1,,PARTIAL,U,medium,"0x4eff4d390d89b2195fe3cb63b06731ae584a1375: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=2666B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx3,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx3,0x4eff4d390d89b2195fe3cb63b06731ae584a1375,2719,25595229,361,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4eff4d390d89b2195fe3cb63b06731ae584a1375.json,https://etherscan.io/address/0x4eff4d390d89b2195fe3cb63b06731ae584a1375,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
