sid,chain,address,bytecode_sha256,code_bytes,opcode_count,label,class,family_id,outer_fold_primary,outer_fold_secondary,label_provenance,external_call_surface,state_write_surface,delegate_proxy_surface,token_movement_selector_surface,approval_selector_surface,code_lifecycle_surface,exact_duplicate_count,bytecode_group_id
optimism:0xcefd060da801a3f004d6b307f4cab943d1c9b45b,optimism,0xcefd060da801a3f004d6b307f4cab943d1c9b45b,694a78d0bd8b6819a57b6e3b7ce6d29ae883f14930b8b6b05e3aad2f42154aed,1042,522,1,malicious,F00023,4.0,2.0,task_aligned_dataset_v1,1,1,1,0,0,0,19,B694a78d0bd8b6819
optimism:0x54827357b0a948f4079959f5404fca3d14568047,optimism,0x54827357b0a948f4079959f5404fca3d14568047,65d014095e95a56390f5367b5280343f6f8aae531d424fe1c0741f7f171061a4,2960,1985,1,malicious,F00002,4.0,1.0,task_aligned_dataset_v1,1,1,0,1,0,1,1,B65d014095e95a563
optimism:0xbb90a78b86f3f756c160886ebe7029205c4ba3f1,optimism,0xbb90a78b86f3f756c160886ebe7029205c4ba3f1,e91035aa4e309a5932788971cabe21abe8d1e27de8b5ae73a60323302c19919f,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,Be91035aa4e309a59
optimism:0x79cb9c3e43a673bb29ae1e7c7e8b2f3d0b79b52f,optimism,0x79cb9c3e43a673bb29ae1e7c7e8b2f3d0b79b52f,bd78130f9d78328e5fc5f44b84c67771349bd7585f537377318872dd417cf285,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,Bbd78130f9d78328e
optimism:0x04a062033b7c8ea5e3cfef316a2d5937cade2e1d,optimism,0x04a062033b7c8ea5e3cfef316a2d5937cade2e1d,12a47db57c1fb2d83b3142ee9b35a8f18f3ea3985ee3b366af7427def045421f,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,B12a47db57c1fb2d8
optimism:0x08b46679cbab7cfbd4093038419f1461fe479e37,optimism,0x08b46679cbab7cfbd4093038419f1461fe479e37,cbe0f7a506f3eac3c7acbccef8fe80cd4205d921c101a8e7d43bd1574807f5d2,5163,2830,1,malicious,F00001,2.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bcbe0f7a506f3eac3
optimism:0xf3c4517b298c6c4c60240a29dc1c84447fbc5a8a,optimism,0xf3c4517b298c6c4c60240a29dc1c84447fbc5a8a,5d2184f4c6b78521124ac36232463c872fb2a2d294882e81f07357d63da30ed0,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,B5d2184f4c6b78521
optimism:0x0000013e81b16d6f369a3376cb38381c06606ed8,optimism,0x0000013e81b16d6f369a3376cb38381c06606ed8,84c980207f04391a1da04ffd73f6bb35d517c1cfabc9b6b2a4f5941bccef05f3,3423,1837,1,malicious,F00013,4.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,5,B84c980207f04391a
optimism:0xfefd9d2e36fba47db535ca720365c51ba906d2da,optimism,0xfefd9d2e36fba47db535ca720365c51ba906d2da,81c00805dbffb5f4d100431951a53c12db892a1ad2df6f76bef1e906d7ea0b26,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,B81c00805dbffb5f4
optimism:0x0d8aff1934cae5b04d2534b530607a4eac4e10c3,optimism,0x0d8aff1934cae5b04d2534b530607a4eac4e10c3,caea51af43a118dd7684177705876accaa385f179c66de31bbf1b25b35c58a0f,1841,1053,1,malicious,F00035,0.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,2,Bcaea51af43a118dd
optimism:0x47a1ef086545283991674ff23a7b5926d09d49ff,optimism,0x47a1ef086545283991674ff23a7b5926d09d49ff,33c533ca35108693ae920b001bb5bc4a9046010ab380d485299ac009254e3542,3034,1799,1,malicious,F00036,0.0,0.0,task_aligned_dataset_v1,1,0,0,1,0,1,6,B33c533ca35108693
optimism:0x638b4f9ff3ccefc9a55abcc413af362b1a319d92,optimism,0x638b4f9ff3ccefc9a55abcc413af362b1a319d92,466a983e046b96b6cf43fdedfba2c14b8fe4117dd6c20d43ee29f85cb03c90b8,2900,1647,1,malicious,F00007,4.0,0.0,task_aligned_dataset_v1,1,0,1,0,0,1,1,B466a983e046b96b6
optimism:0x3ff1b6bf72726dd94435cbd74afab5ee0d3f3e24,optimism,0x3ff1b6bf72726dd94435cbd74afab5ee0d3f3e24,4de2e9f373880c0b5aae3433a543062b98567731db08851dee379da626bf72a4,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,B4de2e9f373880c0b
optimism:0x5f41de8793e074117d8b9d8f06c40dee00ea3d9f,optimism,0x5f41de8793e074117d8b9d8f06c40dee00ea3d9f,48aef061c7ebd6831ef5c62f4e88ea777577af9b12bb7e42f37c707868dc9585,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,B48aef061c7ebd683
optimism:0x000005d2c018e5146489b81e850cf3c31260bd97,optimism,0x000005d2c018e5146489b81e850cf3c31260bd97,f8ddb8f73da15753e910e823cc7dfc9b8f2cd64bb67981a0ba1a11d711556c08,5442,2913,1,malicious,F00037,3.0,4.0,task_aligned_dataset_v1,1,1,0,1,0,0,6,Bf8ddb8f73da15753
optimism:0x6e86f8ab6ed57f8b667ae7e301e1af9e2cb7ee2b,optimism,0x6e86f8ab6ed57f8b667ae7e301e1af9e2cb7ee2b,4478f365ea84ae7af307ff823bc6a15221515feb8891db166fb23154cad9df21,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,B4478f365ea84ae7a
optimism:0x068315334224a8433971b72504434e741a034e35,optimism,0x068315334224a8433971b72504434e741a034e35,ba613909d864ef5f46e0143e8c2634c780fd4e720490394cdb6f95026fb77666,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,Bba613909d864ef5f
optimism:0x9e70478412c51f17131a94e38cc2241eea4b92e3,optimism,0x9e70478412c51f17131a94e38cc2241eea4b92e3,f37af8e90dc88d9cc67397f7f368b908eaa27c685ff0b389e1518a0a72cc29b7,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,Bf37af8e90dc88d9c
optimism:0xef89adb7fa0cd0b8d877a8cd1022d94b06cacd33,optimism,0xef89adb7fa0cd0b8d877a8cd1022d94b06cacd33,f695792b0bbb098601c693ff9f7c0fb05769f018ebf221968d175c9788c2d150,889,462,1,malicious,F00004,0.0,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,Bf695792b0bbb0986
gnosis:0x95eb89311ffb27112e657b8a6eaaf7391192c83a,gnosis,0x95eb89311ffb27112e657b8a6eaaf7391192c83a,eaa45b6aa0d6670fe5e1dd740ad1d3989d36598f77286f4668719d28dafc82ce,3497,1926,1,malicious,F00038,0.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Beaa45b6aa0d6670f
gnosis:0x9d1eaf1f10505f722f69184c235a1d0aa7e604ad,gnosis,0x9d1eaf1f10505f722f69184c235a1d0aa7e604ad,2fa1b15301a5533daa2de0a5c965d3e3d48be364a151a1ec99b49115e1ce5845,1999,1091,1,malicious,F00039,4.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,3,B2fa1b15301a5533d
gnosis:0xdd3b42b0d15d74604f493a59a7876a87c6bffbc0,gnosis,0xdd3b42b0d15d74604f493a59a7876a87c6bffbc0,cee6c1e5329d74bb85fda990a931512cae700719e0c6bbe00673a3424cd4fba3,6430,3465,1,malicious,F00015,2.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,2,Bcee6c1e5329d74bb
gnosis:0x6a37601de01b14f80073471d58b958db5397705c,gnosis,0x6a37601de01b14f80073471d58b958db5397705c,694a78d0bd8b6819a57b6e3b7ce6d29ae883f14930b8b6b05e3aad2f42154aed,1042,522,1,malicious,F00023,4.0,2.0,task_aligned_dataset_v1,1,1,1,0,0,0,19,B694a78d0bd8b6819
gnosis:0x0000013e81b16d6f369a3376cb38381c06606ed8,gnosis,0x0000013e81b16d6f369a3376cb38381c06606ed8,84c980207f04391a1da04ffd73f6bb35d517c1cfabc9b6b2a4f5941bccef05f3,3423,1837,1,malicious,F00013,4.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,5,B84c980207f04391a
gnosis:0x3a59958ac688f277389e7a6f270df93801a71259,gnosis,0x3a59958ac688f277389e7a6f270df93801a71259,3ac7ede7e7b42444cb77c8a4fdb0e61eddd9517461e7bfecff7604ec112f457e,1837,1030,1,malicious,F00020,3.0,3.0,task_aligned_dataset_v1,1,0,0,1,0,1,1,B3ac7ede7e7b42444
gnosis:0x5d4bc0637d7246a5c61032d0e9dbf70ed63cb2ea,gnosis,0x5d4bc0637d7246a5c61032d0e9dbf70ed63cb2ea,2fa1b15301a5533daa2de0a5c965d3e3d48be364a151a1ec99b49115e1ce5845,1999,1091,1,malicious,F00039,4.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,3,B2fa1b15301a5533d
gnosis:0xc85230fbb8901f60a43cabaf4a7d15169c32b30b,gnosis,0xc85230fbb8901f60a43cabaf4a7d15169c32b30b,f599bef80de008c2d51cf26f95e08340bf3084cd1b551647f110415052c5569f,5163,2830,1,malicious,F00001,2.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bf599bef80de008c2
gnosis:0x3f873015528da679bf41a939074851e2c9d65c4f,gnosis,0x3f873015528da679bf41a939074851e2c9d65c4f,c7efa1aa121add19a15b0ddb8441d2e954ce4eeffdbac7dbb97a56d659066233,1837,1030,1,malicious,F00020,3.0,3.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,Bc7efa1aa121add19
gnosis:0xa5a465f94e26fae4770a29560d46529131c56d02,gnosis,0xa5a465f94e26fae4770a29560d46529131c56d02,f617171b8f1fb3d759707ecc519bb048516d041dd73d93bed786209823e49c31,1837,1029,1,malicious,F00020,3.0,3.0,task_aligned_dataset_v1,1,0,0,1,0,0,6,Bf617171b8f1fb3d7
gnosis:0xf6797c7ba905340e37233f1224bff64831d54daa,gnosis,0xf6797c7ba905340e37233f1224bff64831d54daa,e9276731fb098dce5a051f34bec73a46a66701cae22f204b38ae57a2a74b5a8a,3764,2131,1,malicious,F00031,1.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,3,Be9276731fb098dce
gnosis:0x68b33b340cce1e563877337865d91f595147e338,gnosis,0x68b33b340cce1e563877337865d91f595147e338,33c533ca35108693ae920b001bb5bc4a9046010ab380d485299ac009254e3542,3034,1799,1,malicious,F00036,0.0,0.0,task_aligned_dataset_v1,1,0,0,1,0,1,6,B33c533ca35108693
arbitrum:0x1e98fdd75814401686a495f072fa350a334c9fa0,arbitrum,0x1e98fdd75814401686a495f072fa350a334c9fa0,9fee4c95e55ffbd3bdc1aaab7f9a85abab1c04835948d47924d7107a0b164999,3465,2294,1,malicious,F00040,0.0,0.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B9fee4c95e55ffbd3
arbitrum:0x913ef342a833f58ba924e819b25c345e2ae9e5a7,arbitrum,0x913ef342a833f58ba924e819b25c345e2ae9e5a7,8f5647b0ae7cbae522d645122d593d0d64d4ed87811bcea9b00b9f211d487f49,6259,3654,1,malicious,F00041,1.0,3.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B8f5647b0ae7cbae5
arbitrum:0xc10fc591f2e9479c493a3da0e924a2c6cd3fc77a,arbitrum,0xc10fc591f2e9479c493a3da0e924a2c6cd3fc77a,4dfa0a237414beadf5c819ca42dfab132b90505865cf98d07d4fd9e629f2a47b,4242,2703,1,malicious,F00022,3.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B4dfa0a237414bead
arbitrum:0x019ec4777db677f05485d5e575cd0fe961e3e0b3,arbitrum,0x019ec4777db677f05485d5e575cd0fe961e3e0b3,1badaa10520cb7ff8b19b94338a54f89483d120125f038533431e5623ab6d6e1,5140,2797,1,malicious,F00001,2.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B1badaa10520cb7ff
arbitrum:0x95bee585ec20700a56734c9c46245960c1e39d20,arbitrum,0x95bee585ec20700a56734c9c46245960c1e39d20,3921b2e5ed34f8f802f3ccdd15b37a5198ba14204fee0bb2a6c9c87b64b876b6,3999,2397,1,malicious,F00042,2.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B3921b2e5ed34f8f8
arbitrum:0x3d3562c4b60738ceee4d32f6d8234f27c4eb45d1,arbitrum,0x3d3562c4b60738ceee4d32f6d8234f27c4eb45d1,97d76ab2f249656a272d472b0b6cfc69a9398cf6e6983eb35af36fdc01476037,3497,1926,1,malicious,F00038,0.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B97d76ab2f249656a
arbitrum:0xbc71a34405c357b76c5528bfaa92dc28c5cf0715,arbitrum,0xbc71a34405c357b76c5528bfaa92dc28c5cf0715,8c96addb421da63c1e7449c9866988abc8f447b94d4627dad0501b7bfc74837d,1342,905,1,malicious,F00043,4.0,3.0,task_aligned_dataset_v1,1,0,1,0,0,0,4,B8c96addb421da63c
arbitrum:0x8439e23a0cf0e154e18dadd901c3c6df23558597,arbitrum,0x8439e23a0cf0e154e18dadd901c3c6df23558597,eac8803f734b0b373c684e31be96ad24d243fcf3aaf6e514d552133c0a2d3987,7602,4518,1,malicious,F00041,1.0,3.0,task_aligned_dataset_v1,1,1,0,0,0,0,5,Beac8803f734b0b37
arbitrum:0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,arbitrum,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,d5c731e5f9ff8070e807a9c74aa822c4d475f3dfb90bcbedb5048a933f7ef5ac,2092,1191,1,malicious,F00044,1.0,1.0,task_aligned_dataset_v1,1,1,1,0,0,1,1,Bd5c731e5f9ff8070
arbitrum:0xe98ff50b1545465e864e21db780cc3e63ac440bc,arbitrum,0xe98ff50b1545465e864e21db780cc3e63ac440bc,d5e2dac85de2680448fce05c0b398d11416aac6ff56eeb5212a3e30fe98aa8cd,3128,2007,1,malicious,F00022,3.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,Bd5e2dac85de26804
arbitrum:0x1e142b1f5ea1b5b12ddb8db5d96f85aacdafb7cb,arbitrum,0x1e142b1f5ea1b5b12ddb8db5d96f85aacdafb7cb,74919c6c36894ae58ca4b9f85918672b37ce7ab495a262d428a5977ced725318,11845,7064,1,malicious,F00045,0.0,0.0,task_aligned_dataset_v1,1,1,0,1,0,1,1,B74919c6c36894ae5
arbitrum:0x58656df2dc165bb366e342964555c23c1d38cc48,arbitrum,0x58656df2dc165bb366e342964555c23c1d38cc48,4d82b7fb1262d469518f02716f58d305ea559270d98d358c75533752d3487ee8,2755,1789,1,malicious,F00046,1.0,3.0,task_aligned_dataset_v1,1,0,0,1,0,0,2,B4d82b7fb1262d469
arbitrum:0xf01b73819eb14ff5394727bcb6ea656bdddbbea6,arbitrum,0xf01b73819eb14ff5394727bcb6ea656bdddbbea6,b0031526c7c2ebbaa1e909cd77e45461395899d43ce053241a12ed66890732f6,3452,1961,1,malicious,F00031,1.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,6,Bb0031526c7c2ebba
arbitrum:0x6e0abca1f2b71787fcbf9b6e8e26397cd980893e,arbitrum,0x6e0abca1f2b71787fcbf9b6e8e26397cd980893e,f617171b8f1fb3d759707ecc519bb048516d041dd73d93bed786209823e49c31,1837,1029,1,malicious,F00020,3.0,3.0,task_aligned_dataset_v1,1,0,0,1,0,0,6,Bf617171b8f1fb3d7
arbitrum:0x3c07384a2887950532a010b14326ee8a0edfcb3b,arbitrum,0x3c07384a2887950532a010b14326ee8a0edfcb3b,184ac3789e2ce0bd66464968029ca6941c34a6f3a1dd6c0f04bfdaff37b7007b,3452,1960,1,malicious,F00031,1.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,3,B184ac3789e2ce0bd
arbitrum:0x5b5f9ee26421e88a6509f68d0b50a98e1946d96d,arbitrum,0x5b5f9ee26421e88a6509f68d0b50a98e1946d96d,5296d4fbbf0e3216f02db5923e4284dafe52242aebaa8256beeac6da73f378b3,5459,3272,1,malicious,F00048,4.0,4.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B5296d4fbbf0e3216
arbitrum:0x0e6513a4bd58c073aab8dea150fa09f65592476e,arbitrum,0x0e6513a4bd58c073aab8dea150fa09f65592476e,33c533ca35108693ae920b001bb5bc4a9046010ab380d485299ac009254e3542,3034,1799,1,malicious,F00036,0.0,0.0,task_aligned_dataset_v1,1,0,0,1,0,1,6,B33c533ca35108693
arbitrum:0xa8d943374c909ae9353f363c9c000f15e97c8f76,arbitrum,0xa8d943374c909ae9353f363c9c000f15e97c8f76,1ad7553c23191bd045e3f67e7e70de3ef8aedcf19b668a4a8a31e5cd6776e112,3464,2292,1,malicious,F00040,0.0,0.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B1ad7553c23191bd0
arbitrum:0x89046d34e70a65acab2152c26a0c8e493b5ba629,arbitrum,0x89046d34e70a65acab2152c26a0c8e493b5ba629,4323ad493a78208938a5b1429b475a03c83f61621e55e9e6df369008692c2b03,3597,2164,1,malicious,F00008,2.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B4323ad493a782089
arbitrum:0x289c9c58355e1a7d2b0ad4a5e8f2c3c961b48ae9,arbitrum,0x289c9c58355e1a7d2b0ad4a5e8f2c3c961b48ae9,89b4416b9aff0355d422cafd17e36677d3e1a2d2662d18a18e0f7e9eb6421b20,3597,2164,1,malicious,F00008,2.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B89b4416b9aff0355
arbitrum:0x163193c89de836e82bb121bd0dbcaba7e8ba67dc,arbitrum,0x163193c89de836e82bb121bd0dbcaba7e8ba67dc,63dda007e61c6c495ea6389199d28494decf3f1e98e4699192ed90a8f7b1743c,3597,2164,1,malicious,F00008,2.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B63dda007e61c6c49
arbitrum:0xe93bc144cf11af93c705e28a9602550242edea8f,arbitrum,0xe93bc144cf11af93c705e28a9602550242edea8f,8b690362898a12a17fcda0b6a2ef43063176026123aac00509789b7024278feb,2741,1463,1,malicious,F00049,0.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B8b690362898a12a1
arbitrum:0xbbc9e6412d2b48acd4273faca993bd1a3e0d11da,arbitrum,0xbbc9e6412d2b48acd4273faca993bd1a3e0d11da,f0a67413ffdcab709aac3354a0d78b3fe9cd1e33fb4583411ae76fcabe428ec5,3571,2257,1,malicious,F00050,0.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,Bf0a67413ffdcab70
arbitrum:0xd6464c671084289ed0c3082a9853491b7115a630,arbitrum,0xd6464c671084289ed0c3082a9853491b7115a630,c273d199d2a6493fdb8c2183c0f967a4161fdd2d4eaae56bb52833546d2850b3,2900,1647,1,malicious,F00007,4.0,0.0,task_aligned_dataset_v1,1,0,1,0,0,1,1,Bc273d199d2a6493f
arbitrum:0x926ee06fc0474b8158c049b8a32aa13a7e9aafad,arbitrum,0x926ee06fc0474b8158c049b8a32aa13a7e9aafad,15d96c7ffe6188dd346704668307a61d0cc1e3e46bda433c58922efa14a28a17,7042,3779,1,malicious,F00032,4.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,1,1,B15d96c7ffe6188dd
arbitrum:0xbd2bef4b50b16276b9765be7c240b006c91ffc85,arbitrum,0xbd2bef4b50b16276b9765be7c240b006c91ffc85,8ecfad8414b1089f59a3455af270ebb78a63d6e1ec10016f2bb01b986a444cbf,3465,2300,1,malicious,F00040,0.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B8ecfad8414b1089f
arbitrum:0x8e7d36600b034e6b7e0266419ec899c36499f066,arbitrum,0x8e7d36600b034e6b7e0266419ec899c36499f066,bd58a6b6ead24f79f3041d40c303548457fe4dbc4dece829e7053bc42e733bbe,2667,1453,1,malicious,F00049,0.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bbd58a6b6ead24f79
arbitrum:0x055e040ee80039ce86f65dfe004310fe61f7fe46,arbitrum,0x055e040ee80039ce86f65dfe004310fe61f7fe46,6a247b86ce85e4b01ffd1cca15970bdfe968457ec7356481dd7defd0aa1907f3,1837,1035,1,malicious,F00020,3.0,3.0,task_aligned_dataset_v1,1,0,0,1,0,1,3,B6a247b86ce85e4b0
arbitrum:0x000005d2c018e5146489b81e850cf3c31260bd97,arbitrum,0x000005d2c018e5146489b81e850cf3c31260bd97,f8ddb8f73da15753e910e823cc7dfc9b8f2cd64bb67981a0ba1a11d711556c08,5442,2913,1,malicious,F00037,3.0,4.0,task_aligned_dataset_v1,1,1,0,1,0,0,6,Bf8ddb8f73da15753
arbitrum:0xc57a8d27297d19322ff8f3b9991039bed5ec70f1,arbitrum,0xc57a8d27297d19322ff8f3b9991039bed5ec70f1,23bde622ebce7941966abd6eed67900eee662c26d6b6616a5a1c8bf4079399d5,2403,1606,1,malicious,F00051,3.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B23bde622ebce7941
arbitrum:0x4b35bd14dbb9a256184e663284c1db5ad04db403,arbitrum,0x4b35bd14dbb9a256184e663284c1db5ad04db403,5798563dfd1d51338683121ecebbc187f6c56bf7fff0bf1f82fe060e486912b8,4057,2577,1,malicious,F00022,3.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B5798563dfd1d5133
arbitrum:0xe03a11a639c5a700ebcbaf849878513c62e8d73c,arbitrum,0xe03a11a639c5a700ebcbaf849878513c62e8d73c,38654afda0b770b46d2c8af7b84a62b95f7d6c97fac7107d5479617e61146354,3150,2034,1,malicious,F00052,3.0,4.0,task_aligned_dataset_v1,1,1,0,1,0,0,3,B38654afda0b770b4
arbitrum:0xa95fe02029d9aa507fe44b4a46e7bb613fcf6dbb,arbitrum,0xa95fe02029d9aa507fe44b4a46e7bb613fcf6dbb,ecd1599cb52a1e81a036339bb1507052bda9e310cc880fdfde197bb0cf16e5a9,2081,1137,1,malicious,F00003,1.0,0.0,task_aligned_dataset_v1,1,0,0,1,0,0,3,Becd1599cb52a1e81
arbitrum:0x3fbf05c536dfcde58d80febc2028476a32c2f3fd,arbitrum,0x3fbf05c536dfcde58d80febc2028476a32c2f3fd,2fa1b15301a5533daa2de0a5c965d3e3d48be364a151a1ec99b49115e1ce5845,1999,1091,1,malicious,F00039,4.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,3,B2fa1b15301a5533d
arbitrum:0x9b9d06bba2f40ae51b352ae17381249fdfaac49f,arbitrum,0x9b9d06bba2f40ae51b352ae17381249fdfaac49f,07edaf68a7e9fdc3f50a71d924eee1d3b013df1e9026326c10ed2eed9d89a798,2900,1631,1,malicious,F00007,4.0,0.0,task_aligned_dataset_v1,1,1,0,0,0,1,1,B07edaf68a7e9fdc3
arbitrum:0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,arbitrum,0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,cd0d128ab5463e30c63bee489d6ad815e9106e1c6232082fdb940f9f75e8b2e6,2193,1434,1,malicious,F00024,2.0,4.0,task_aligned_dataset_v1,1,0,0,1,0,0,6,Bcd0d128ab5463e30
arbitrum:0x38c57fd1ad45425a2c89eecb1f2c78ec4290c254,arbitrum,0x38c57fd1ad45425a2c89eecb1f2c78ec4290c254,8c96addb421da63c1e7449c9866988abc8f447b94d4627dad0501b7bfc74837d,1342,905,1,malicious,F00043,4.0,3.0,task_aligned_dataset_v1,1,0,1,0,0,0,4,B8c96addb421da63c
arbitrum:0x38f34ffe6266c3f3e6a2c1e2a2ff091884a5482e,arbitrum,0x38f34ffe6266c3f3e6a2c1e2a2ff091884a5482e,688dd1d22683d3845053f2861a8d56f5a2e44a4293b9a37c9caf42d030c1ff71,3597,2164,1,malicious,F00008,2.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B688dd1d22683d384
arbitrum:0xdd461b55a8b14da4c889fd2b5dab1f8768203ac4,arbitrum,0xdd461b55a8b14da4c889fd2b5dab1f8768203ac4,1c77ea518791c0ead294911bfe64747de31b2f63ab6a5e335b1613b2830731f6,5163,2827,1,malicious,F00001,2.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B1c77ea518791c0ea
arbitrum:0x93c1bfc95c20d212c85c6bbc74bd339b3c0086da,arbitrum,0x93c1bfc95c20d212c85c6bbc74bd339b3c0086da,df1fa54a7dd15a5dac86c86ee22f992fece43b00189a4e02358fc7b8e8630c97,3838,2206,1,malicious,F00008,2.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,1,3,Bdf1fa54a7dd15a5d
arbitrum:0x8ffee2ba2ee578ba6d2ebdb09e7dc27e8bc2c5d7,arbitrum,0x8ffee2ba2ee578ba6d2ebdb09e7dc27e8bc2c5d7,6233010998caa63f42db50af6032e75cc162423b66c2c0594ecceced3cc23340,5287,2737,1,malicious,F00053,4.0,3.0,task_aligned_dataset_v1,1,0,0,1,1,0,1,B6233010998caa63f
arbitrum:0xf1d92ee5c530138378069c7aa7796fe643bc1b03,arbitrum,0xf1d92ee5c530138378069c7aa7796fe643bc1b03,1da5a1d36b769a71d2e03a02b2fac4044425116e2c072d4a58b396710ceb4f2a,3538,1951,1,malicious,F00054,2.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B1da5a1d36b769a71
arbitrum:0x709c95a75c89d57f28b4f4ef8a8617a466ed7988,arbitrum,0x709c95a75c89d57f28b4f4ef8a8617a466ed7988,815b0dc6d4024214f229a1cde284af03e8ebc6fd8e4fbac9400fb58a4e61e5ab,3560,2263,1,malicious,F00022,3.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B815b0dc6d4024214
arbitrum:0x76ff9c83c537ec01ff2e4102c1554a314840e765,arbitrum,0x76ff9c83c537ec01ff2e4102c1554a314840e765,886592a3a382fe8b69c3a07cb26f53d1e0d97b134f91c7e46239d5dd5fe30027,6435,3671,1,malicious,F00055,3.0,4.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,B886592a3a382fe8b
arbitrum:0x39613fef285d9cee7288acfb2e6256e1ccfae8c1,arbitrum,0x39613fef285d9cee7288acfb2e6256e1ccfae8c1,67b8c3eb1c39a4857642c0c7675cc349475fdcb8341c87d07600011960785f06,2035,1087,1,malicious,F00020,3.0,3.0,task_aligned_dataset_v1,1,0,0,1,0,0,5,B67b8c3eb1c39a485
arbitrum:0x1f18fb6e06c31539304bc700f8f203b43502d0d6,arbitrum,0x1f18fb6e06c31539304bc700f8f203b43502d0d6,d04572782f5b30eb28544a527d7a2a1c998265dfe3a76cfbc256abfb3a0a05c1,1679,1137,1,malicious,F00057,2.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,Bd04572782f5b30eb
arbitrum:0x4e5575d4e5b559f32a3fb26711de499280b53bc9,arbitrum,0x4e5575d4e5b559f32a3fb26711de499280b53bc9,cfc31717d09616af8a4aff693d1221792c3e23dce39e2b231f23461cdbbfa476,3452,1973,1,malicious,F00031,1.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,2,Bcfc31717d09616af
arbitrum:0x0061a9da09d7deac392c4b17f3718fecba7c5259,arbitrum,0x0061a9da09d7deac392c4b17f3718fecba7c5259,fc4b20aec3955cf173c356a8bca78632c4835a3cf3f0fe46875ae6480791dd36,1042,508,1,malicious,F00023,4.0,2.0,task_aligned_dataset_v1,1,1,0,0,0,1,3,Bfc4b20aec3955cf1
